Sample ID,Sample Date,Latitude,Longitude,Hardness,PH,SI (CO2(g)),SOR,TDS,TTHM,Alkalinity,DO,EC (Field),ORP (mV),pH (Field),Res Cl,Temp (Field),Turbidity (Lab),Ammonia,Boron,Bromate,Bromide,Calcium,Chlorate,Chloride,Chlorite,Cyanide,Fluoride,HS (Field),HS (Lab),Iodide,Iron,Magnesium,Manganese,Nitrate (as NO3),Nitrite (as NO2),Phosphate,Potassium,Silica,Sodium,Sulfate
89,22/06/2011,26.85177994,36.92813873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,22/06/2011,28.40782928,36.51995087,266.7000122,8.210000038,-1.167500019,13.76518536,577.9000244,0,155,3.680000067,1000,393,6.480000019,,33.81000137,0.200000003,<0.03,0.079999998,,,72.5,<0.0002,153,<0.0012,<0.01,0.119999997,0,<0.02,,0.0058,20.5,<0.00007,11,0.029999999,<0.04,4,13.89999962,73,74.09999847
91,22/06/2011,26.2954998,37.25423813,262.7999878,7.050000191,-2.149100065,,610.5,0,175,4.349999905,955,283,7.5,,32.45999908,4.699999809,<0.03,0.129999995,,,80.59999847,<0.0002,105,<0.0012,<0.01,0.300000012,0,<0.02,,0.0099,14.69999981,<0.00007,41,0.150000006,<0.04,1,34.09999847,72,85.90000153
92,22/06/2011,26.2954998,37.25423813,261.2999878,7.059999943,-2.148999929,,607.7000122,0,175,4.349999905,955,283,7.5,,32.45999908,3.700000048,<0.03,0.125,,,80.19999695,<0.0002,104,<0.0012,<0.01,0.289999992,0,<0.02,,0.0096,14.60000038,<0.00007,41,,<0.04,1.100000024,33.59999847,72,85.09999847
93,22/06/2011,26.90129089,36.87485886,318,6.590000153,-1.924299955,,1760.800049,0,350,4.369999886,2618,315,7.539999962,,30.32999992,0.300000012,<0.03,0.50999999,,,80.19999695,<0.0002,171,<0.0012,<0.01,1.200000048,0,<0.02,,0.0121,28.20000076,<0.00007,19,0.02,<0.04,3.299999952,36.5,413,657
94,22/06/2011,26.90129089,36.87485886,318.8999939,6.590000153,-1.924200058,,1752.5,0,350,4.369999886,2618,315,7.539999962,,30.32999992,0.300000012,<0.03,0.504000008,,,79.90000153,<0.0002,170,<0.0012,<0.01,1.299999952,0,<0.02,,0.0109,28.60000038,<0.00007,19,,<0.04,3.299999952,37.29999924,414,648
95,22/06/2011,28.42477036,36.51955032,262.7999878,8.220000267,-1.208699942,,562.7999878,0,150,3.549999952,986,362,6.510000229,,34.18999863,0.200000003,<0.03,0.079000004,,,70.80000305,<0.0002,148,<0.0012,<0.01,0.090000004,0,<0.02,,0.0115,20.60000038,<0.00007,12,,<0.04,4,14.10000038,71,71.59999847
96,22/06/2011,28.42477036,36.51955032,258.8999939,8.229999542,-1.208400011,14.86518478,558,0,150,3.549999952,986,362,6.510000229,,34.18999863,0.200000003,<0.03,0.079000004,,,69.40000153,<0.0002,147,<0.0012,<0.01,0.090000004,0,<0.02,,0.0128,20.5,<0.00007,12,0,<0.04,3.900000095,13.39999962,70,71.09999847
97,22/06/2011,26.9736805,36.68048096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,22/06/2011,26.38351059,37.03123856,292.6000061,6.78000021,-1.901600003,,742.5999756,0,220,4.050000191,1198,298,7.369999886,,35.59999847,0.100000001,<0.03,0.279000014,,,91.19999695,<0.0002,119,<0.0012,<0.01,0.419999987,0,<0.02,,0.0026,15.5,<0.00007,49,0.02,<0.04,3.900000095,40.09999847,98,104
99,22/06/2011,26.98450089,36.82157135,408.7999878,7.079999924,-1.883900046,,1160.300049,0,170,4.400000095,1968,296,7.199999809,,31.34000015,0.300000012,<0.03,0.381000012,,,127.5,<0.0002,304,<0.0012,<0.01,2,0,<0.02,,0.0076,21.60000038,0.0103,63,0.059999999,<0.04,0.899999976,43.70000076,200,226
100,22/06/2011,26.90055084,36.80955124,281.2000122,7.039999962,-1.809599996,,1206.800049,0,250,6.789999962,1964,353,7.300000191,,31.75,0.5,<0.03,0.549000025,,,79.30000305,<0.0002,252,<0.0012,<0.01,3.599999905,0,<0.02,,0.0072,19.89999962,<0.00007,40,0.029999999,<0.04,1.5,44.09999847,264,251
101,22/06/2011,26.57563019,37.01932144,393.5,6.46999979,-1.60860002,,1530.699951,0,395,5.159999847,2367,347,7.289999962,,31.88999939,0.200000003,<0.03,0.81099999,,,99.90000153,<0.0002,326,<0.0012,<0.01,1.600000024,0,<0.02,,0.0018,34.5,<0.00007,83,0.02,<0.04,1.100000024,53.79999924,323,211
102,22/06/2011,26.7744503,36.66809082,6146.200195,5.039999962,-2.592600107,,11167.2002,0,85,6.880000114,21733,183,7.429999828,,32.22000122,2.900000095,<0.03,1.409999967,,,2452.300049,<0.0002,6331,<0.0012,<0.01,0.699999988,0,<0.02,,0.030099999,3.700000048,0.040899999,0.769999981,0.02,<0.04,8.399999619,11.10000038,1527,711
103,22/06/2011,26.7786808,36.70824814,636.7999878,6.690000057,-1.779700041,,1585.800049,0,200,8.600000381,2628,316,7.150000095,,30.81999969,0.800000012,<0.03,0.386000007,,,188.8999939,<0.0002,440,<0.0012,<0.01,0.860000014,0,<0.02,,0.019300001,39.5,0.0106,50,,<0.04,0.400000006,52.40000153,246,365
104,22/06/2011,26.7786808,36.70824814,634.5,6.699999809,-1.779600024,,1588.800049,0,200,8.600000381,2628,316,7.150000095,,30.81999969,0.899999976,<0.03,0.388000011,,,187.3000031,<0.0002,440,<0.0012,<0.01,0.829999983,0,<0.02,,0.0207,39.90000153,0.0118,48,1.25,<0.04,0.400000006,52.59999847,247,370
105,22/06/2011,26.62957001,36.83390045,1139,5.53000021,-2.08920002,0.197037041,4163,0,215,5.289999962,8007,339,7.46999979,,35,0.699999988,<0.03,0.653999984,,,425.1000061,<0.0002,1958,<0.0012,<0.01,0.300000012,0,<0.02,,0.0013,18.29999924,0.055599999,96,0.079999998,<0.04,5.5,14.39999962,991,432
106,22/06/2011,26.69112968,36.81637955,224.1000061,6.639999866,-1.652999997,,1449.599976,0,450,3.839999914,2214,339,7.389999866,,30.79000092,0.400000006,<0.03,0.824999988,,,66.80000305,<0.0002,242,<0.0012,<0.01,2.5,0,<0.02,,0.0014,13.69999981,0.0092,60,,<0.04,0.800000012,35.09999847,387,191
107,22/06/2011,26.69112968,36.81637955,222.8999939,6.650000095,-1.652699947,,1437.699951,0,450,3.839999914,2214,339,7.389999866,,30.79000092,0.400000006,<0.03,0.811999977,,,66.5,<0.0002,240,<0.0012,<0.01,2.5,0,<0.02,,0.0012,13.60000038,0.0089,57,0.050000001,<0.04,0.800000012,34.59999847,384,188
108,23/06/2011,28.39761925,36.58430862,254.1000061,7.739999771,-1.838099957,,524.5999756,0.492299974,165,3.670000076,896,461,7.150000095,0.01,29.59000015,0.300000012,<0.03,,<0.0004,0.44600001,64.30000305,,125,,,0.159999996,,,,,22.39999962,,9.899999619,,<0.04,4.199999809,,65,68.59999847
109,23/06/2011,28.39761925,36.58430862,254,7.71999979,-1.825199962,,528.7999878,0.506900012,170,3.670000076,896,461,7.150000095,,29.59000015,0.300000012,<0.03,,<0.0004,0.495000005,64.09999847,,124,,,0.180000007,,,,,22.5,,9.699999809,,<0.04,4.300000191,,66,68
110,23/06/2011,28.39061928,36.56008911,293.7000122,7.699999809,-1.342100024,,621.2000122,0.253899992,190,0.109999999,1068,175,6.739999771,0,33.77000046,0.600000024,<0.03,,<0.0004,0.546999991,79.80000305,,156,,,0.180000007,,,,,22.60000038,,9.800000191,,<0.04,4.199999809,,80,78.59999847
111,23/06/2011,28.43115044,36.56402969,244.5,6.900000095,-2.425299883,,496.2000122,0,170,5.440000057,977,355,7.78000021,,35.13000107,0.300000012,<0.03,,<0.0004,0.495999992,62.29999924,,113,,,0.140000001,,,,,21.29999924,,8.300000191,,<0.04,4.199999809,,59,58
112,23/06/2011,28.43115044,36.56402969,246.3000031,6.929999828,-2.43840003,,493.1000061,0,165,5.440000057,977,355,7.78000021,0.02,35.13000107,0.300000012,<0.03,,<0.0004,0.574999988,62.5,,114,,,0.140000001,,,,,21.60000038,,8.399999619,,<0.04,4.300000191,,59,58.20000076
113,23/06/2011,28.39448929,36.5591011,296.1000061,7.300000191,-1.702600002,,630.2999878,0.728399992,195,5.210000038,1096,342,7.110000134,0,33.75999832,0.100000001,<0.03,,<0.0004,0.499000013,80.59999847,,156,,,0.170000002,,,,,22.70000076,,9.600000381,,<0.04,4.199999809,,82,80
114,23/06/2011,28.4337101,36.55429077,273.3999939,7.25,-1.897500038,,541.2000122,0,190,4.550000191,1002,358,7.289999962,0.050000001,32.88999939,0.200000003,<0.03,,<0.0004,0.555999994,73.19999695,,121,,,0.119999997,,,,,21.70000076,,8.5,,<0.04,4.400000095,,62,60.29999924
115,23/06/2011,28.39249992,36.55638885,122.3000031,7.710000038,-2.939800024,,255,0,90,4.550000191,431,364,8.010000229,0.01,31.97999954,0.200000003,<0.03,,<0.0004,0.174999997,38.09999847,,37,,,0.300000012,,,,,6.5,,18,,<0.04,3,,27,35.09999847
116,23/06/2011,28.43865013,36.55247116,361.2000122,7.460000038,-1.914399981,,782.5999756,0,150,5.590000153,1443,376,7.190000057,0.01,32.09000015,0.400000006,<0.03,,<0.0004,0.577000022,87.80000305,,216,,,0.129999995,,,,,34,,12,,<0.04,4.699999809,,110,168
117,23/06/2011,28.39259911,36.55173111,295.5,6.639999866,-2.622900009,,595.4000244,1.120300055,165,4.889999866,1084,396,7.940000057,0.02,33.08000183,0.400000006,<0.03,,<0.0004,0.44600001,80.19999695,,159,,,0.180000007,,,,,22.79999924,,9.800000191,,<0.04,4.199999809,,75,79.19999695
118,23/06/2011,28.42526054,36.56370163,284.2999878,7.269999981,-1.674000025,,560.5999756,0,205,4.849999905,1018,368,7.110000134,0,34.41999817,0.400000006,<0.03,,<0.0004,0.486999989,76.40000153,,121,,,0.140000001,,,,,22.39999962,,8.600000381,,<0.04,4.400000095,,62,60.70000076
119,23/06/2011,28.39753914,36.56983948,252.6999969,7.460000038,-2.011899948,,524.9000244,0.267100006,160,6.559999943,973,377,7.329999924,0,32.77000046,0.300000012,<0.03,,<0.0004,0.469999999,64.90000153,,130,,,0.159999996,,,,,21.70000076,,9.5,,<0.04,4.099999905,,67,67.5
120,23/06/2011,28.39753914,36.56983948,253.1000061,7.489999771,-2.025700092,,520.2000122,0.285699993,155,6.559999943,973,377,7.329999924,,32.77000046,0.200000003,<0.03,,<0.0004,0.515999973,64.90000153,,130,,,0.170000002,,,,,21.79999924,,9.5,,<0.04,4.199999809,,67,67.59999847
121,23/06/2011,28.40060997,36.5639801,322.7000122,7.400000095,-1.684999943,,653.2000122,0,180,4.929999828,1223,340,7.059999943,0,34.34999847,0.400000006,<0.03,,<0.0004,0.503000021,81.40000153,,168,,,0.150000006,,,,,28.60000038,,7.699999809,,<0.04,5.199999809,,83,99.09999847
122,23/06/2011,28.44216919,36.52716064,258.2999878,6.309999943,-3.070499897,,541.5,0,170,6.190000057,1004,349,8.380000114,0,33.02999878,0.200000003,<0.03,,<0.0004,0.479999989,68.5,,125,,,0.150000006,,,,,20.89999962,,11,,<0.04,5,,70,70.90000153
123,23/06/2011,28.40605927,36.56327057,274.1000061,6.840000153,-2.456500053,,553.5999756,0.319400012,170,4.889999866,982,373,7.789999962,0,32.5,0.300000012,<0.03,,<0.0004,0.486000001,75.30000305,,136,,,0.150000006,,,,,20.60000038,,9.600000381,,<0.04,4.300000191,,68,69.59999847
124,23/06/2011,28.40316963,36.56261063,271,6.789999962,-2.399399996,,552.2000122,0.377799988,168,2.849999905,1035,264,7.75,0.02,35.74000168,4.900000095,<0.03,,<0.0004,0.493000001,73.40000153,,138,,,0.150000006,,,,,21,,6.099999905,,<0.04,4.099999905,,69,72.40000153
125,23/06/2011,28.40501022,38.55558014,274,6.650000095,-2.428999901,,546,0,180,4.880000114,1018,349,7.809999943,0,36.04999924,0.400000006,<0.03,,<0.0004,0.540000021,74.09999847,,127,,,0.150000006,,,,,21.29999924,,8.899999619,,<0.04,4.300000191,,66,64.19999695
126,25/06/2011,26.24415016,36.46046829,48.70000076,7.949999809,-3.953299999,,71.69999695,1.481999874,50,7.21999979,104,447,8.75,,32.43999863,0.300000012,<0.03,,<0.0004,<0.02,19.29999924,,0.699999988,,,<0.002,,,,,0.100000001,,0.02,,<0.04,0.200000003,,1,0.400000006
127,25/06/2011,26.24415016,36.46046829,49.70000076,7.929999828,-3.953799963,,71.90000153,1.314399958,50,7.21999979,104,447,8.75,0.039999999,32.43999863,0.300000012,<0.03,,<0.0004,<0.02,19.70000076,,0.699999988,,,<0.002,,,,,0.100000001,,0.023,,<0.04,0.100000001,,1,0.300000012
128,25/06/2011,26.24023056,36.45521164,47.29999924,8,-4.012899876,,73.09999847,0.372099996,50,7.849999905,98,491,8.789999962,0.029999999,30.71999931,0.200000003,<0.03,,<0.0004,<0.02,18.60000038,,1.600000024,,,0.01,,,,0.449999988,0.200000003,0.150999993,0.039000001,,<0.04,0.200000003,,2,0.5
129,25/06/2011,26.23601913,36.45241928,52.5,7.760000229,-4.145899773,,81.30000305,0.134299994,55,6.639999866,108,459,8.93999958,0,28.90999985,0.300000012,<0.03,,<0.0004,<0.02,20.5,,2.5,,,<0.002,,,,,0.300000012,,0.046,,<0.04,0.300000012,,2,0.699999988
130,25/06/2011,26.23385048,36.45652008,49.40000153,8.050000191,-4.029399872,,76,0.241399989,50,6.199999809,99,449,8.800000191,0.01,28.62000084,0.100000001,<0.03,,<0.0004,<0.02,19.10000038,,3.700000048,,,<0.002,,,,,0.400000006,,0.048,,<0.04,0.200000003,,2,0.600000024
131,25/06/2011,26.46750069,36.49821854,1050.300049,5.369999886,-2.712800026,,5242.700195,0,230,5.400000095,9363,395,8.079999924,,32.95000076,0.400000006,<0.03,0.050999999,,3.400000095,263.2999878,<0.0002,2251,<0.0012,<0.01,1.5,0,<0.02,,0.0024,94.09999847,<0.00007,44,0.02,<0.04,4.699999809,29.39999962,1430,891
132,25/06/2011,26.46750069,36.49821854,1051.099976,5.360000134,-2.703500032,,5251.200195,0,235,5.400000095,9363,395,8.079999924,,32.95000076,0.400000006,<0.03,0.054000001,,3.799999952,263.1000061,<0.0002,2256,<0.0012,<0.01,1.600000024,0,<0.02,,0.0021,94.40000153,<0.00007,45,,<0.04,4.699999809,29.60000038,1430,888
133,25/06/2011,26.2302494,36.45874023,49.70000076,7.889999866,-4.049099922,,71,0.13059999,50,6.409999847,105,432,8.829999924,0,31.28000069,0.200000003,<0.03,,<0.0004,<0.02,19.70000076,,0.699999988,,,<0.002,,,,,0.100000001,,0.129999995,,<0.04,<0.03,,<0.01,0.300000012
134,25/06/2011,25.94989014,37.22383881,883,5.769999981,-2.202300072,,2208.699951,0,255,8.119999886,3499,281,7.659999847,,31.45000076,0.400000006,<0.03,0.537,,1.100000024,239.1999969,<0.0002,549,<0.0012,<0.01,0.629999995,0,<0.02,,0.0112,68.40000153,<0.00007,93,0.219999999,<0.04,2.900000095,55.20000076,341,601
135,25/06/2011,25.94989014,37.22383881,884.2999878,5.769999981,-2.202300072,,2201,0,255,8.119999886,3499,281,7.659999847,,31.45000076,0.5,<0.03,0.549000025,,1.100000024,239.6999969,<0.0002,548,<0.0012,<0.01,0.649999976,0,<0.02,,0.0123,68.40000153,<0.00007,90,,<0.04,2.900000095,54.90000153,340,598
136,25/06/2011,26.23413086,36.45428848,49.40000153,7.909999847,-4.050799847,,73.40000153,0.463100016,50,7.25,100,411,8.829999924,,30.97999954,0.5,<0.03,,<0.0004,<0.02,19.60000038,,1.399999976,,,<0.002,,,,,0.100000001,,0.046,,<0.04,<0.03,,1,1.200000048
137,25/06/2011,26.23413086,36.45428848,49.20000076,7.909999847,-4.050700188,,73.5,0.398099989,50,7.25,100,411,8.829999924,0.050000001,30.97999954,0.600000024,<0.03,,<0.0004,<0.02,19.5,,1.600000024,,,<0.002,,,,,0.100000001,,0.043000001,,<0.04,0.100000001,,1,1.200000048
138,25/06/2011,25.95401955,37.23797989,520.2999878,6.75,-1.584200025,0.857037008,1464.099976,0,245,4.75,2306,270,7.059999943,,32.38000107,0.200000003,<0.03,0.38499999,,0.508000016,148.3000031,<0.0002,300,<0.0012,<0.01,0.639999986,0,<0.02,,0.0022,35.90000153,<0.00007,90,0,<0.04,2.200000048,56.20000076,238,346
139,25/06/2011,25.90756989,37.4133606,642,5.980000019,-1.976500034,,1528.199951,0,250,7.289999962,2736,277,7.460000038,,34.15999985,1,<0.03,0.351000011,,1.299999952,205.8000031,<0.0002,494,<0.0012,<0.01,0.330000013,0,<0.02,,0.0053,30.60000038,<0.00007,52,0,<0.04,4.300000191,42.70000076,229,217
140,25/06/2011,26.60601044,36.88890076,240.8000031,6.429999828,-2.842299938,,780.5,0,170,4.800000191,1298,346,8.180000305,,36.38999939,0.300000012,<0.03,0.300000012,,0.206,67,<0.0002,124,<0.0012,<0.01,0.939999998,0,<0.02,,0.0068,17.60000038,<0.00007,67,0,<0.04,3.599999905,42.29999924,132,155
141,25/06/2011,26.7734108,36.69342041,921.5999756,5.570000172,-2.040499926,,2425.600098,0,295,3.829999924,3796,345,7.570000172,,32.97000122,0.400000006,<0.03,0.501999974,,2.299999952,271.2999878,<0.0002,651,<0.0012,<0.01,1.100000024,0,<0.02,,0.0014,58.40000153,<0.00007,53,0,<0.04,0.899999976,55.59999847,405,631
142,25/06/2011,26.14574051,37.30158997,303.7999878,7.210000038,-1.690199971,,722.2000122,0,200,2.670000076,1124,300,7.099999905,,32.61999893,0.699999988,<0.03,0.221000001,,0.191,93.69999695,<0.0002,83.19999695,<0.0012,<0.01,0.239999995,0,<0.02,,0.0082,16.70000076,<0.00007,52,0.01,<0.04,2.099999905,39.40000153,85,149
143,25/06/2011,26.77191925,36.68986893,918.7999878,5.369999886,-2.349400043,,2396.300049,0,290,4.400000095,3668,381,7.849999905,,31.12999916,0.400000006,<0.03,0.521000028,<0.0004,2,274.7000122,<0.0002,646,<0.0012,<0.01,1.100000024,,<0.02,,0.0032,55.70000076,<0.00007,50,0.01,<0.04,0.699999988,55.79999924,397,622
144,25/06/2011,26.77191925,36.68986893,925.2999878,5.369999886,-2.34980011,,2402.5,0,290,4.400000095,3668,381,7.849999905,,31.12999916,0.899999976,<0.03,0.555000007,<0.0004,2,274.1000061,<0.0002,648,<0.0012,<0.01,1,,<0.02,,0.0039,57.59999847,<0.00007,51,,<0.04,0.699999988,56.59999847,400,620
145,25/06/2011,26.15399933,37.29912949,298.7000122,6.71999979,-2.156100035,,711.7999878,0,210,7.690000057,1110,285,7.579999924,,32.41999817,0.400000006,<0.03,0.209000006,,0.191,91.80000305,<0.0002,85.59999847,<0.0012,<0.01,0.280000001,0,<0.02,,0.0014,16.60000038,<0.00007,49,0.029999999,<0.04,1.899999976,38.79999924,83,134
146,25/06/2011,26.77210999,36.68957138,162.3999939,7.699999809,-2.930299997,,472.7999878,0,80,6.099999905,816,389,7.940000057,,32.41999817,0.300000012,<0.03,0.335999995,<0.0004,0.449999988,48.79999924,<0.0002,134,<0.0012,<0.01,0.200000003,,<0.02,,0.0066,9.699999809,<0.00007,13,,<0.04,0.100000001,11,88,87.40000153
147,25/06/2011,26.77210999,36.68957138,163.1000061,7.699999809,-2.930500031,,476.7000122,0,80,6.099999905,816,389,7.940000057,0.039999999,32.41999817,0.200000003,<0.03,0.319999993,<0.0004,0.460999995,48.90000153,<0.0002,136,<0.0012,<0.01,0.209999993,,<0.02,,0.0071,9.800000191,<0.00007,13,0,<0.04,0.100000001,11.80000019,88,88.30000305
148,25/06/2011,26.1449604,37.44314957,429.5,6.650000095,-1.625499964,,990.2000122,0,290,8.119999886,1446,313,7.159999847,,28.62999916,0.5,<0.03,0.31099999,,0.150999993,141.3000031,<0.0002,138,<0.0012,<0.01,0.25999999,0,<0.02,,<0.00002,18.29999924,0.0069,43,,<0.04,3.5,32.79999924,119,203
149,25/06/2011,26.1449604,37.44314957,426.5,6.659999847,-1.625399947,,992.5999756,0,290,8.119999886,1446,313,7.159999847,,28.62999916,0.5,<0.03,0.294999987,,0.143999994,140.1000061,<0.0002,139,<0.0012,<0.01,0.25999999,0,<0.02,,<0.00002,18.29999924,0.0075,43,0.02,<0.04,3.700000048,32.20000076,121,204
150,26/06/2011,28.40737915,36.5608902,260.7999878,7.070000172,-2.367500067,,547.9000244,0,160,6.119999886,973,482,7.679999828,0,32.79000092,0.300000012,<0.03,,<0.0004,0.319000006,68.30000305,,142,,,0.150000006,,,,,21.60000038,,10,,<0.04,4.099999905,,71,70.69999695
151,26/06/2011,28.40737915,36.5608902,264.1000061,7.03000021,-2.354500055,,556.4000244,0,165,6.119999886,973,482,7.679999828,,32.79000092,0.200000003,<0.03,,<0.0004,0.31400001,69.30000305,,142,,,0.140000001,,,,,21.79999924,,11,,<0.04,4.099999905,,72,71.09999847
152,26/06/2011,28.40893936,36.55849075,299.8999939,6.989999771,-2.050899982,,595.5,0.058599997,200,4.159999847,958,479,7.449999809,0.01,31.17000008,0.200000003,<0.03,,<0.0004,0.31400001,84.30000305,,139,,,0.150000006,,,,,21.39999962,,10,,<0.04,3.599999905,,69,68.09999847
153,26/06/2011,28.40493011,36.5555687,292.1000061,6.900000095,-2.147300005,,587.2999878,0.0272,190,5.78000021,981,452,7.539999962,0,33.70999908,0.200000003,<0.03,,<0.0004,0.312999994,80,,141,,,0.140000001,,,,,22.10000038,,10,,<0.04,4.199999809,,71,68.90000153
154,26/06/2011,28.50941086,35.01382828,606,6.800000191,-1.959800005,0,1200,0,150,5.829999924,2059,405,7.21999979,,32.34999847,0.200000003,<0.03,0.279000014,,1.5,187.3999939,<0.0002,313,<0.0012,<0.01,0.699999988,0,<0.02,,0.0119,33,0.0064,64,0.01,<0.04,2.099999905,33.5,129,285
155,26/06/2011,28.50941086,35.01382828,612.2000122,6.760000229,-1.945899963,,1214.099976,0,155,5.829999924,2059,405,7.21999979,,32.34999847,0.200000003,<0.03,0.266000003,,1.600000024,188.6999969,<0.0002,317,<0.0012,<0.01,0.730000019,0,<0.02,,0.0126,33.70000076,0.0059,66,,<0.04,2.200000048,33.20000076,130,285
156,26/06/2011,28.40226936,36.5617485,288.6000061,6.349999905,-2.912699938,,584.7000122,0,180,6.239999771,935,442,8.239999771,0.01,30.79000092,0.300000012,<0.03,,<0.0004,0.328999996,80.59999847,,143,,,0.119999997,,,,,20.89999962,,11,,<0.04,4.599999905,,72,72.5
157,26/06/2011,28.39255905,35.20626068,351.6000061,5.630000114,-3.470499992,,718.7000122,0,170,5.210000038,1078,407,8.699999809,,30.51000023,0.300000012,<0.03,0.151999995,,0.620999992,118.8000031,<0.0002,152,<0.0012,<0.01,0.879999995,0,<0.02,,0.0101,13.10000038,0.0089,35,,<0.04,2.400000095,33.40000153,72,120
158,26/06/2011,28.39255905,35.20626068,351.2000122,5.659999847,-3.483799934,,717.7000122,0,165,5.210000038,1078,407,8.699999809,,30.51000023,0.200000003,<0.03,0.147,,0.629999995,118.3000031,<0.0002,154,<0.0012,<0.01,0.899999976,0,<0.02,,0.0094,13.30000019,0.0097,35,0.02,<0.04,2.299999952,33.79999924,73,121
159,26/06/2011,28.39823914,36.5632515,299.3999939,6.519999981,-2.362699986,,605.9000244,0,190,5.059999943,1070,418,7.769999981,0,36.81000137,0.200000003,<0.03,,<0.0004,0.310000002,83.59999847,,148,,,0.140000001,,,,,21.70000076,,10,,<0.04,4.199999809,,75,73.30000305
160,26/06/2011,28.50731087,34.99583054,422.8999939,6.900000095,-2.031599998,,890.5999756,0,150,5.710000038,1544,398,7.309999943,,33.70000076,0.200000003,<0.03,0.221000001,,1.5,138,<0.0002,277,<0.0012,<0.01,1.100000024,0,<0.02,,0.0089,18.70000076,<0.00007,44,0,<0.04,2.400000095,31.79999924,109,117
161,26/06/2011,28.50720024,34.99814987,509.2999878,6.579999924,-2.083300114,,1022.5,,160,8.109999657,1810,390,7.389999866,,34.68000031,0.200000003,<0.03,0.25,<0.0004,1.600000024,164.3999939,<0.0002,316,<0.0012,<0.01,0.910000026,,<0.02,,0.0041,23.60000038,<0.00007,48,,<0.04,3,32.59999847,119,155
162,26/06/2011,28.50720024,34.99814987,504.7000122,6.610000134,-2.096800089,,1013.599976,,155,8.109999657,1810,390,7.389999866,0.01,34.68000031,0.300000012,<0.03,0.244000003,<0.0004,1.600000024,163.6999969,<0.0002,317,<0.0012,<0.01,1,,<0.02,,0.0043,22.89999962,<0.00007,45,0,<0.04,2.799999952,33.20000076,118,155
163,26/06/2011,28.4009304,36.55841064,294.8999939,6.650000095,-2.459300041,,592.0999756,0,180,5.619999886,987,430,7.820000172,0,33.36999893,0.300000012,<0.03,,<0.0004,0.317000002,82.80000305,,146,,,0.100000001,,,,,21.10000038,,11,,<0.04,3.200000048,,73,74.90000153
164,26/06/2011,28.4009304,36.55841064,296.2999878,6.619999886,-2.44749999,,595.2999878,0,185,5.619999886,987,430,7.820000172,,33.36999893,0.300000012,<0.03,,<0.0004,0.317000002,83,,146,,,0.100000001,,,,,21.29999924,,11,,<0.04,3.400000095,,72,73.5
